Year	Month	Day	Hour	air_temp	windspeed	winddir	pressure	humidity	rainfall	fog	AOD
2009	11	21	13	14.59	0.05	358.99	991.32	53.91	506	128	-999
2009	11	21	14	13.27	0.05	358.99	991.91	59.97	506	128	-999
2009	11	21	15	12.59	0.05	358.99	992.6	65.93	506	128	-999
2009	11	21	16	12	0.05	358.99	992.5	68.96	506	128	-999
2009	11	21	18	11.46	0.05	358.99	992.4	74.93	506	128	-999
2009	11	21	19	11.27	0.05	358.99	992.01	77.96	506	128	-999
2009	11	21	20	10.78	0.05	358.99	991.62	77.96	506	128	-999
2009	11	21	22	10.39	0.05	358.99	991.52	81.96	506	128	-999
2009	11	22	0	9.65	0.05	358.99	991.72	83.92	506	128	-999
2009	11	22	1	9.56	0.05	358.99	992.5	85.97	506	128	-999
2009	11	22	2	9.8	0.05	358.99	992.89	86.95	506	128	-999
2009	11	22	3	12.88	0.05	358.99	993.38	87.93	506	128	-999
2009	11	22	4	19.48	0.05	358.99	993.67	56.94	506	128	-999
2009	11	22	6	23.58	0.83	112.66	992.79	30.94	506	128	-999
2009	11	22	7	24.07	0.05	120.97	991.52	26.93	506	128	-999
2009	11	22	8	24.66	0.83	103.86	990.54	25.95	506	128	-999
2009	11	22	9	25.1	0.54	250	990.25	26.93	506	128	-999
2009	11	22	11	21.48	0.05	358.99	990.64	38.95	506	128	-999
2009	11	22	12	17.47	0.05	358.99	990.74	49.9	506	128	-999
2009	11	22	15	13.37	0.05	358.99	992.2	66.91	506	128	-999
2009	11	22	18	12.1	0.05	358.99	992.2	74.93	506	128	-999
2009	11	22	20	11.27	0.05	358.99	991.81	79.91	506	128	-999
2009	11	22	21	11.07	0.05	358.99	991.62	80.99	506	128	-999
2009	11	22	23	10.58	0.05	358.99	991.62	83.92	506	128	-999
2009	11	23	0	10.29	0.05	358.99	992.01	85	506	128	-999
2009	11	23	4	19.18	0.34	177.66	994.55	59.97	506	128	-999
2009	11	23	6	23.48	0.34	272.97	993.57	34.95	506	128	-999
2009	11	23	7	24.85	0.15	243.65	992.4	33.97	506	128	-999
2009	11	23	8	25.39	0.24	221.65	991.23	30.94	506	128	-999
2009	11	23	9	25.1	0.05	358.99	990.44	35.92	506	128	-999
2009	11	23	10	23.48	0.05	358.99	990.15	40.91	506	128	-999
2009	11	23	11	21.38	0.05	358.99	990.35	49.9	506	128	-999
2009	11	23	14	14.88	0.05	358.99	991.32	62.9	506	128	-999
2009	11	23	16	15.27	0.05	358.99	991.91	61.93	506	128	-999
2009	11	23	17	15.86	0.05	257.82	991.81	59.97	506	128	-999
2009	11	23	18	16.06	0.05	358.99	991.72	58.99	506	128	-999
2009	11	23	19	15.86	0.05	358.99	991.32	57.92	506	128	-999
2009	11	23	20	14.49	0.05	358.99	991.23	59.97	506	128	-999
2009	11	23	21	14.69	0.05	358.99	990.84	58.99	506	128	-999
2009	11	24	0	14.3	0.05	358.99	990.54	63.98	506	128	-999
2009	11	24	1	13.95	0.24	205.52	990.93	63.98	506	128	-999
2009	11	24	3	15.96	0.15	128.79	992.2	62.9	506	128	-999
2009	11	24	4	19.38	0.54	186.95	992.79	53.91	506	128	-999
2009	11	24	5	21.77	0.64	226.54	992.4	41.98	506	128	-999
2009	11	24	6	23.39	0.44	162.51	991.52	35.92	506	128	-999
2009	11	24	7	24.46	0.83	165.93	990.44	32.99	506	128	-999
2009	11	24	8	25.29	0.44	182.55	989.57	33.97	506	128	-999
2009	11	24	9	25.2	0.73	262.71	988.78	32.99	506	128	-999
2009	11	24	10	24.56	1.12	190.86	988.1	30.94	506	128	-999
2009	11	24	11	23	0.15	224.58	987.9	34.95	506	128	-999
2009	11	24	12	19.57	0.05	358.99	988.39	44.92	506	128	-999
2009	11	24	15	17.86	0.05	358.99	990.05	52.93	506	128	-999
2009	11	24	16	17.18	0.05	358.99	990.15	53.91	506	128	-999
2009	11	24	17	15.76	0.05	358.99	990.05	57.92	506	128	-999
2009	11	24	18	14.39	0.05	358.99	989.76	61.93	506	128	-999
2009	11	24	19	13.37	0.05	358.99	989.76	66.91	506	128	-999
2009	11	24	20	13.47	0.05	358.99	989.76	66.91	506	128	-999
2009	11	24	21	13.66	0.05	358.99	989.86	66.91	506	128	-999
2009	11	24	22	13.56	0.05	358.99	989.96	65.93	506	128	-999
2009	11	24	23	12.68	0.05	358.99	990.05	66.91	506	128	-999
2009	11	25	1	10.48	0.05	358.99	990.93	75.9	506	128	-999
2009	11	25	2	10.97	0.05	358.99	991.62	78.93	506	128	-999
2009	11	25	4	22.26	0.05	358.99	992.2	48.92	506	128	-999
2009	11	25	5	24.66	0.05	358.99	992.01	38.95	506	128	-999
2009	11	25	6	25.98	0.05	210.9	991.23	30.94	506	128	-999
2009	11	25	7	26.86	0.54	194.77	989.86	25.95	506	128	-999
2009	11	25	8	27.05	0.34	272.97	988.69	24.98	506	128	-999
2009	11	25	9	26.86	0.34	191.84	987.71	25.95	506	128	-999
2009	11	25	10	25.49	0.34	186.95	987.22	26.93	506	128	-999
2009	11	25	11	23.88	0.05	358.99	987.12	29.96	506	128	-999
2009	11	25	12	20.16	0.05	358.99	987.51	39.93	506	128	-999
2009	11	25	14	16.25	0.05	358.99	988.39	56.94	506	128	-999
2009	11	25	15	15.86	0.05	358.99	988.69	56.94	506	128	-999
2009	11	25	16	15.66	0.05	358.99	988.98	56.94	506	128	-999
2009	11	25	17	14.05	0.05	358.99	988.98	62.9	506	128	-999
2009	11	25	18	12.98	0.05	358.99	988.88	67.99	506	128	-999
2009	11	25	19	12.68	0.05	358.99	988.59	72.97	506	128	-999
2009	11	25	21	13.95	0.05	358.99	988.39	62.9	506	128	-999
2009	11	25	22	13.86	0.24	205.52	987.9	61.93	506	128	-999
2009	11	25	23	13.37	0.05	358.99	987.71	63.98	506	128	-999
2009	11	26	0	13.27	0.05	358.99	987.61	64.96	506	128	-999
2009	11	26	1	13.07	0.05	358.99	988.29	65.93	506	128	-999
2009	11	26	2	13.86	0.05	358.99	988.78	63.98	506	128	-999
2009	11	26	3	16.98	0.44	116.57	989.47	55.96	506	128	-999
2009	11	26	4	21.29	0.24	112.66	990.05	45.99	506	128	-999
2009	11	26	5	24.17	0.44	191.84	989.76	37.98	506	128	-999
2009	11	26	6	26.17	0.15	181.57	989.47	31.92	506	128	-999
2009	11	26	7	26.37	1.32	118.52	988.59	25.95	506	128	-999
2009	11	26	10	25.88	0.24	213.83	986.53	24.98	506	128	-999
2009	11	26	11	24.56	0.05	293.99	986.63	28.98	506	128	-999
2009	11	26	12	20.7	0.05	358.99	986.93	38.95	506	128	-999
2009	11	26	15	16.98	0.05	358.99	988.98	52.93	506	128	-999
2009	11	26	16	15.47	0.05	358.99	989.57	59.97	506	128	-999
2009	11	26	17	14.3	0.05	358.99	989.47	64.96	506	128	-999
2009	11	26	18	13.56	0.05	358.99	989.57	66.91	506	128	-999
2009	11	26	19	13.47	0.05	358.99	989.76	67.99	506	128	-999
2009	11	26	20	12.88	0.05	358.99	989.37	69.94	506	128	-999
2009	11	26	21	13.76	0.05	56.94	989.37	70.92	506	128	-999
2009	11	26	22	12.98	0.05	358.99	989.08	70.92	506	128	-999
2009	11	26	23	13.56	0.05	358.99	989.08	69.94	506	128	-999
2009	11	27	0	13.95	0.44	194.77	989.27	69.94	506	128	-999
2009	11	27	1	14.39	0.05	117.55	989.96	67.99	506	128	-999
2009	11	27	2	14.59	0.44	200.64	990.74	66.91	506	128	-999
2009	11	27	3	16.59	0.44	215.79	991.52	63.98	506	128	-999
2009	11	27	4	19.97	0.34	122.92	992.2	53.91	506	128	-999
2009	11	27	5	22.07	0.24	121.95	992.01	45.99	506	128	-999
2009	11	27	6	23.68	0.54	199.66	991.42	38.95	506	128	-999
2009	11	27	7	24.56	0.64	214.81	990.44	37	506	128	-999
2009	11	27	8	24.76	0.34	217.74	989.37	34.95	506	128	-999
2009	11	27	10	23.29	0.15	210.9	988.98	30.94	506	128	-999
2009	11	27	11	21.19	0.05	358.99	988.69	32.99	506	128	-999
2009	11	27	12	18.06	0.05	358.99	989.08	41.98	506	128	-999
2009	11	27	13	16.98	0.05	358.99	989.57	47.95	506	128	-999
2009	11	27	14	17.47	0.05	179.62	990.44	45.99	506	128	-999
2009	11	27	15	16.5	0.05	358.99	991.32	49.9	506	128	-999
2009	11	27	16	15.66	0.05	358.99	991.42	51.96	506	128	-999
2009	11	27	17	14.98	0.05	358.99	991.72	51.96	506	128	-999
2009	11	27	18	13.95	0.05	358.99	992.11	56.94	506	128	-999
2009	11	27	19	13.07	0.05	358.99	991.72	57.92	506	128	-999
2009	11	27	20	11.85	0.05	358.99	991.03	60.95	506	128	-999
2009	11	27	21	11.46	0.05	358.99	991.23	60.95	506	128	-999
2009	11	27	22	10.39	0.05	358.99	991.23	61.93	506	128	-999
2009	11	27	23	9.9	0.05	358.99	991.32	68.96	506	128	-999
2009	11	28	0	9.16	0.05	358.99	991.91	72.97	506	128	-999
2009	11	28	1	8.48	0.05	358.99	992.5	75.9	506	128	-999
2009	11	28	2	8.77	0.05	358.99	993.48	78.93	506	128	-999
2009	11	28	3	13.95	0.05	358.99	994.16	77.96	506	128	-999
2009	11	28	4	19.18	0.05	358.99	994.65	56.94	506	128	-999
2009	11	28	5	22.07	0.05	358.99	994.35	38.95	506	128	-999
2009	11	28	6	22.75	0.15	75.51	993.96	29.96	506	128	-999
2009	11	28	7	23.29	0.05	331.62	993.08	28.98	506	128	-999
2009	11	28	8	24.07	0.05	358.99	991.62	26.93	506	128	-999
2009	11	28	9	23.78	0.05	358.99	991.23	24.98	506	128	-999
2009	11	28	10	22.75	0.15	267.6	991.03	24.98	506	128	-999
2009	11	28	11	20.89	0.05	358.99	990.74	30.94	506	128	-999
2009	11	28	15	12.88	0.05	358.99	992.6	63.98	506	128	-999
2009	11	28	16	12.19	0.05	358.99	992.6	66.91	506	128	-999
2009	11	28	17	11.66	0.05	358.99	993.18	70.92	506	128	-999
2009	11	28	18	12	0.05	358.99	992.89	65.93	506	128	-999
2009	11	28	19	11.46	0.05	358.99	992.2	65.93	506	128	-999
2009	11	28	20	10.39	0.05	358.99	991.91	70.92	506	128	-999
2009	11	28	21	10.09	0.05	358.99	991.52	71.99	506	128	-999
2009	11	28	22	9.8	0.05	358.99	991.42	72.97	506	128	-999
2009	11	28	23	9.65	0.05	358.99	991.32	74.93	506	128	-999
2009	11	29	0	10.97	0.05	358.99	991.62	74.93	506	128	-999
2009	11	29	2	11.07	0.05	358.99	992.6	76.98	506	128	-999
2009	11	29	4	17.77	0.15	166.91	994.35	52.93	506	128	-999
2009	11	29	5	19.67	0.15	217.74	994.06	47.95	506	128	-999
2009	11	29	6	20.06	0.34	238.76	993.38	42.96	506	128	-999
2009	11	29	7	21.09	0.05	358.99	992.2	37.98	506	128	-999
2009	11	29	8	22.36	0.34	192.82	991.32	34.95	506	128	-999
2009	11	29	9	22.07	0.05	106.79	990.44	37	506	128	-999
2009	11	29	10	21.97	0.05	358.99	990.05	35.92	506	128	-999
2009	11	29	12	16.89	0.05	358.99	990.25	51.96	506	128	-999
2009	11	29	15	14.49	0.05	358.99	991.13	60.95	506	128	-999
2009	11	29	16	14.2	0.05	358.99	991.52	63.98	506	128	-999
2009	11	29	17	14.05	0.05	358.99	991.52	62.9	506	128	-999
2009	11	29	18	14.88	0.05	358.99	991.72	61.93	506	128	-999
2009	11	29	19	15.47	0.05	358.99	991.32	57.92	506	128	-999
2009	11	29	20	14.3	0.05	358.99	991.03	61.93	506	128	-999
2009	11	29	21	13.95	0.05	358.99	990.84	61.93	506	128	-999
2009	11	29	22	12.88	0.05	358.99	990.93	66.91	506	128	-999
2009	11	29	23	11.56	0.05	358.99	990.74	71.99	506	128	-999
2009	11	30	0	10.87	0.05	358.99	991.13	74.93	506	128	-999
2009	11	30	1	10.58	0.05	358.99	991.72	76.98	506	128	-999
2009	11	30	4	16.89	0.34	105.82	993.57	60.95	506	128	-999
2009	11	30	5	20.55	0.15	127.81	993.57	49.9	506	128	-999
2009	11	30	6	22.46	0.05	358.99	992.99	40.91	506	128	-999
2009	11	30	7	24.17	0.05	358.99	992.01	34.95	506	128	-999
2009	11	30	8	24.85	0.05	358.99	991.13	34.95	506	128	-999
2009	11	30	9	24.46	0.05	358.99	990.54	33.97	506	128	-999
2009	11	30	10	23.29	0.05	358.99	990.15	37	506	128	-999
2009	11	30	11	20.55	0.05	358.99	990.15	49.9	506	128	-999
2009	11	30	12	17.77	0.05	358.99	990.54	55.96	506	128	-999
2009	11	30	15	13.37	0.05	358.99	991.91	69.94	506	128	-999
2009	11	30	16	12.88	0.05	358.99	992.4	73.95	506	128	-999
2009	11	30	17	12.39	0.05	358.99	992.5	74.93	506	128	-999
2009	11	30	18	11.85	0.05	358.99	992.11	76.98	506	128	-999
2009	11	30	19	11.17	0.05	358.99	991.42	77.96	506	128	-999
2009	11	30	20	10.97	0.05	358.99	991.42	79.91	506	128	-999
2009	11	30	21	10.87	0.05	358.99	991.03	81.96	506	128	-999
2009	11	30	22	10.39	0.05	358.99	991.13	82.94	506	128	-999
2009	11	30	23	10.39	0.05	358.99	991.03	85	506	128	-999
2009	12	1	0	10.19	0.05	358.99	991.62	85.97	506	128	-999
2009	12	1	1	9.8	0.05	358.99	992.01	85.97	506	128	-999
2009	12	1	2	10	0.05	358.99	992.5	86.95	506	128	-999
2009	12	1	3	13.07	0.05	358.99	993.38	88.91	506	128	-999
2009	12	1	4	18.06	0.05	358.99	993.96	76.98	506	128	-999
2009	12	1	5	21.29	0.05	358.99	994.06	62.9	506	128	-999
2009	12	1	6	23.19	0.05	358.99	993.28	52.93	506	128	-999
2009	12	1	7	23.68	0.05	358.99	992.4	41.98	506	128	-999
2009	12	1	8	24.17	0.05	203.57	991.03	41.98	506	128	-999
2009	12	1	9	24.46	0.05	358.99	990.35	37	506	128	-999
2009	12	1	10	23.19	0.05	358.99	990.05	39.93	506	128	-999
2009	12	1	11	21.68	0.05	358.99	990.15	46.97	506	128	-999
2009	12	1	12	18.35	0.05	358.99	990.44	56.94	506	128	-999
2009	12	1	13	16.4	0.05	358.99	990.54	63.98	506	128	-999
2009	12	1	14	15.18	0.05	358.99	990.84	68.96	506	128	-999
2009	12	1	15	14.39	0.05	358.99	991.42	72.97	506	128	-999
2009	12	1	16	13.86	0.05	358.99	991.42	74.93	506	128	-999
2009	12	1	17	13.76	0.05	358.99	992.01	76.98	506	128	-999
2009	12	1	18	13.37	0.05	358.99	991.81	75.9	506	128	-999
2009	12	1	19	12.78	0.05	358.99	991.52	76.98	506	128	-999
2009	12	1	20	12.49	0.05	358.99	991.81	78.93	506	128	-999
2009	12	1	21	12.19	0.05	358.99	991.52	79.91	506	128	-999
2009	12	1	22	12.19	0.05	358.99	991.23	80.99	506	128	-999
2009	12	1	23	12.49	0.05	358.99	991.32	80.99	506	128	-999
2009	12	2	0	12.59	0.05	358.99	991.62	81.96	506	128	-999
2009	12	2	1	13.56	0.05	358.99	992.5	74.93	506	128	-999
2009	12	2	2	13.86	0.05	358.99	992.99	73.95	506	128	-999
2009	12	2	3	13.95	0.05	358.99	993.77	77.96	506	128	-999
2009	12	2	4	19.18	0.05	358.99	994.35	66.91	506	128	-999
2009	12	2	5	21.87	0.15	326.74	994.26	53.91	506	128	-999
2009	12	2	6	23.48	0.05	358.99	993.67	47.95	506	128	-999
2009	12	2	7	24.36	0.24	213.83	992.69	35.92	506	128	-999
2009	12	2	8	25.68	0.05	358.99	991.32	32.99	506	128	-999
2009	12	2	9	25.29	0.05	191.84	990.44	31.92	506	128	-999
2009	12	2	10	24.17	0.44	186.95	990.25	33.97	506	128	-999
2009	12	2	11	22.9	0.05	358.99	990.15	37	506	128	-999
2009	12	2	15	15.96	0.05	358.99	991.13	63.98	506	128	-999
2009	12	2	16	15.47	0.05	358.99	990.93	65.93	506	128	-999
2009	12	2	17	15.76	0.05	358.99	991.13	65.93	506	128	-999
2009	12	2	18	14.2	0.05	358.99	991.03	69.94	506	128	-999
2009	12	2	19	13.47	0.05	358.99	990.84	73.95	506	128	-999
2009	12	2	20	14.2	0.05	358.99	991.03	71.99	506	128	-999
2009	12	2	21	12.98	0.05	358.99	990.74	74.93	506	128	-999
2009	12	2	22	12.59	0.05	358.99	990.35	76.98	506	128	-999
2009	12	2	23	11.85	0.05	358.99	990.05	77.96	506	128	-999
2009	12	3	0	11.46	0.05	358.99	990.54	80.99	506	128	-999
2009	12	3	1	12.1	0.05	358.99	991.23	82.94	506	128	-999
2009	12	3	2	12.19	0.05	358.99	991.91	79.91	506	128	-999
2009	12	3	3	14.78	0.05	108.75	992.6	71.99	506	128	-999
2009	12	3	4	17.28	0.44	112.66	993.28	63.98	506	128	-999
2009	12	3	5	20.89	0.24	129.77	993.38	51.96	506	128	-999
2009	12	3	6	22.65	0.15	229.96	992.99	46.97	506	128	-999
2009	12	3	7	24.36	0.15	230.94	991.81	42.96	506	128	-999
2009	12	3	8	25.2	0.05	246.58	990.74	39.93	506	128	-999
2009	12	3	9	24.95	0.05	358.99	989.86	37	506	128	-999
2009	12	3	10	24.07	0.05	358.99	989.47	41.98	506	128	-999
2009	12	3	11	21.97	0.05	358.99	989.37	49.9	506	128	-999
2009	12	3	12	18.06	0.05	358.99	989.37	58.99	506	128	-999
2009	12	3	15	13.86	0.05	358.99	991.03	73.95	506	128	-999
2009	12	3	16	13.17	0.05	358.99	991.32	75.9	506	128	-999
2009	12	3	17	12.59	0.05	358.99	991.42	79.91	506	128	-999
2009	12	3	19	11.75	0.05	358.99	991.52	82.94	506	128	-999
2009	12	3	20	12.19	0.05	358.99	991.42	85	506	128	-999
2009	12	3	21	11.46	0.05	358.99	991.42	85	506	128	-999
2009	12	3	22	11.17	0.05	358.99	991.13	85.97	506	128	-999
2009	12	3	23	11.07	0.05	358.99	990.84	86.95	506	128	-999
2009	12	4	0	11.07	0.05	358.99	991.23	87.93	506	128	-999
2009	12	4	1	10.68	0.05	358.99	991.62	88.91	506	128	-999
2009	12	4	2	10.58	0.05	358.99	992.01	88.91	506	128	-999
2009	12	4	3	13.07	0.05	358.99	992.01	89.98	506	128	-999
2009	12	4	4	19.38	0.05	358.99	992.4	74.93	506	128	-999
2009	12	4	5	23.39	0.05	358.99	991.91	50.98	506	128	-999
2009	12	4	6	24.66	0.05	358.99	991.03	40.91	506	128	-999
2009	12	4	7	25.98	0.15	101.91	989.96	37.98	506	128	-999
2009	12	4	8	26.37	0.05	358.99	988.88	38.95	506	128	-999
2009	12	4	9	26.56	0.05	358.99	988.1	27.91	506	128	-999
2009	12	4	10	25.1	0.05	358.99	987.51	32.99	506	128	-999
2009	12	4	16	14.39	0.05	358.99	989.17	75.9	506	128	-999
2009	12	4	17	13.86	0.05	358.99	989.27	76.98	506	128	-999
2009	12	4	18	13.27	0.05	358.99	988.69	77.96	506	128	-999
2009	12	4	19	12.68	0.05	358.99	988.39	77.96	506	128	-999
2009	12	4	20	12.49	0.05	358.99	988.2	80.99	506	128	-999
2009	12	4	21	12.29	0.05	358.99	988.2	82.94	506	128	-999
2009	12	4	22	12.1	0.05	358.99	988.1	83.92	506	128	-999
2009	12	4	23	11.85	0.05	358.99	988.29	85	506	128	-999
2009	12	5	0	11.36	0.05	358.99	988.39	85	506	128	-999
2009	12	5	1	11.27	0.05	358.99	988.88	85.97	506	128	-999
2009	12	5	2	11.46	0.05	358.99	989.27	87.93	506	128	-999
2009	12	5	3	14.39	0.05	358.99	990.25	88.91	506	128	-999
2009	12	5	4	19.38	0.05	358.99	990.64	68.96	506	128	-999
2009	12	5	5	22.36	0.05	358.99	990.25	55.96	506	128	-999
2009	12	5	6	23.88	0.54	95.55	989.57	45.99	506	128	-999
2009	12	5	7	25.29	0.05	84.8	988.59	40.91	506	128	-999
2009	12	5	8	25.39	0.93	106.79	987.71	38.95	506	128	-999
2009	12	5	9	26.08	0.05	257.82	987.02	39.93	506	128	-999
2009	12	5	10	25.1	0.05	358.99	986.63	40.91	506	128	-999
2009	12	5	11	23.09	0.05	358.99	986.83	54.99	506	128	-999
2009	12	5	15	16.06	0.05	358.99	988.39	72.97	506	128	-999
2009	12	5	16	16.25	0.05	358.99	988.49	73.95	506	128	-999
2009	12	5	17	15.86	0.05	358.99	988.69	72.97	506	128	-999
2009	12	5	18	15.08	0.05	358.99	988.39	76.98	506	128	-999
2009	12	5	19	14.49	0.05	358.99	988.2	77.96	506	128	-999
2009	12	5	20	14.69	0.05	358.99	987.81	80.99	506	128	-999
2009	12	5	21	14.49	0.05	358.99	987.81	79.91	506	128	-999
2009	12	5	22	14.39	0.05	358.99	987.71	81.96	506	128	-999
2009	12	5	23	14.05	0.05	358.99	987.9	82.94	506	128	-999
2009	12	6	0	13.86	0.05	358.99	988.29	82.94	506	128	-999
2009	12	6	1	13.76	0.05	358.99	988.59	83.92	506	128	-999
2009	12	6	2	13.47	0.05	358.99	988.69	85	506	128	-999
2009	12	6	3	15.96	0.05	358.99	989.37	85	506	128	-999
2009	12	6	4	20.36	0.05	358.99	990.05	66.91	506	128	-999
2009	12	6	5	21.97	0.24	40.81	989.96	51.96	506	128	-999
2009	12	6	6	23.78	0.34	91.64	988.98	44.92	506	128	-999
2009	12	6	7	25.39	0.05	147.85	988.1	42.96	506	128	-999
2009	12	6	8	25.1	0.24	101.91	986.73	37.98	506	128	-999
2009	12	6	9	25.68	0.05	358.99	986.53	37.98	506	128	-999
2009	12	6	10	24.76	0.05	358.99	986.34	42.96	506	128	-999
2009	12	6	11	22.9	0.05	358.99	986.44	53.91	506	128	-999
2009	12	6	14	16.25	0.05	358.99	987.51	71.99	506	128	-999
2009	12	6	15	15.47	0.05	358.99	987.51	72.97	506	128	-999
2009	12	6	16	14.98	0.05	358.99	988.39	74.93	506	128	-999
2009	12	6	17	14.59	0.05	358.99	988.29	75.9	506	128	-999
2009	12	6	18	13.95	0.05	358.99	988.29	77.96	506	128	-999
2009	12	6	19	13.56	0.05	358.99	988.1	78.93	506	128	-999
2009	12	6	20	13.07	0.05	358.99	988.1	79.91	506	128	-999
2009	12	6	21	12.88	0.05	358.99	988.2	80.99	506	128	-999
2009	12	6	22	12.68	0.05	358.99	988.2	80.99	506	128	-999
2009	12	6	23	12.39	0.05	358.99	988.59	81.96	506	128	-999
2009	12	7	1	11.66	0.05	358.99	989.37	85	506	128	-999
2009	12	7	2	11.85	0.05	358.99	989.86	85.97	506	128	-999
2009	12	7	3	14.3	0.05	358.99	990.74	85.97	506	128	-999
2009	12	7	4	18.35	0.34	269.55	991.23	66.91	506	128	-999
2009	12	7	5	20.99	0.05	358.99	991.23	56.94	506	128	-999
2009	12	7	6	22.65	0.05	358.99	990.64	48.92	506	128	-999
2009	12	7	7	23.78	0.15	240.71	989.66	44.92	506	128	-999
2009	12	7	8	24.07	0.64	284.7	988.59	38.95	506	128	-999
2009	12	7	10	23.19	0.15	198.68	987.12	35.92	506	128	-999
2009	12	7	11	21.29	0.05	117.55	987.12	42.96	506	128	-999
2009	12	7	14	16.59	0.05	358.99	988.2	59.97	506	128	-999
2009	12	7	16	14.78	0.05	358.99	988.78	60.95	506	128	-999
2009	12	7	17	15.37	0.05	259.78	989.08	57.92	506	128	-999
2009	12	7	18	14.39	0.05	358.99	988.88	58.99	506	128	-999
2009	12	7	19	14.2	0.05	358.99	988.59	57.92	506	128	-999
2009	12	7	20	13.37	0.05	358.99	988.29	55.96	506	128	-999
2009	12	7	21	12.49	0.05	358.99	988.29	58.99	506	128	-999
2009	12	7	22	10.29	0.05	358.99	987.81	64.96	506	128	-999
2009	12	7	23	10.48	0.05	358.99	988.29	66.91	506	128	-999
2009	12	8	0	10.68	0.05	358.99	988.98	63.98	506	128	-999
2009	12	8	1	10.78	0.05	358.99	989.66	61.93	506	128	-999
2009	12	8	2	10.19	0.05	358.99	990.54	65.93	506	128	-999
2009	12	8	3	13.95	0.05	358.99	991.32	56.94	506	128	-999
2009	12	8	4	17.96	0.05	358.99	991.91	43.94	506	128	-999
2009	12	8	5	20.26	0.05	358.99	991.72	38.95	506	128	-999
2009	12	8	6	20.7	0.24	229.96	991.52	30.94	506	128	-999
2009	12	8	7	21.87	0.05	358.99	990.64	31.92	506	128	-999
2009	12	8	8	22.17	0.15	149.8	989.47	26.93	506	128	-999
2009	12	8	9	22.9	0.24	196.73	988.59	25.95	506	128	-999
2009	12	8	10	21.38	0.05	269.55	988.29	28.98	506	128	-999
2009	12	8	11	19.18	0.05	358.99	987.51	37.98	506	128	-999
2009	12	8	14	12.78	0.05	358.99	989.27	58.99	506	128	-999
2009	12	8	15	12	0.05	358.99	989.66	64.96	506	128	-999
2009	12	8	16	11.56	0.05	358.99	990.35	67.99	506	128	-999
2009	12	8	17	11.17	0.05	358.99	990.64	69.94	506	128	-999
2009	12	8	18	10.58	0.05	358.99	990.35	71.99	506	128	-999
2009	12	8	19	10.09	0.05	358.99	990.25	71.99	506	128	-999
2009	12	8	20	9.56	0.05	358.99	989.76	71.99	506	128	-999
2009	12	8	21	9.26	0.05	358.99	989.57	72.97	506	128	-999
2009	12	8	22	8.87	0.05	358.99	988.88	73.95	506	128	-999
2009	12	8	23	8.48	0.05	358.99	988.69	75.9	506	128	-999
2009	12	9	0	8.48	0.05	358.99	988.98	78.93	506	128	-999
2009	12	9	1	8.38	0.05	358.99	989.47	79.91	506	128	-999
2009	12	9	2	8.38	0.05	358.99	990.15	81.96	506	128	-999
2009	12	9	3	11.66	0.05	358.99	990.93	82.94	506	128	-999
2009	12	9	4	16.5	0.05	358.99	991.52	65.93	506	128	-999
2009	12	9	5	18.5	0.05	358.99	991.72	56.94	506	128	-999
2009	12	9	6	20.55	0.24	307.67	990.93	39.93	506	128	-999
2009	12	9	7	21.68	0.05	358.99	989.96	35.92	506	128	-999
2009	12	9	8	22.65	0.05	358.99	989.27	34.95	506	128	-999
2009	12	9	9	22.75	0.05	341.89	988.69	31.92	506	128	-999
2009	12	9	10	22.17	0.05	358.99	988.39	45.99	506	128	-999
2009	12	9	11	20.45	0.05	358.99	988.1	51.96	506	128	-999
2009	12	9	12	16.89	0.05	358.99	988.39	59.97	506	128	-999
2009	12	9	13	14.78	0.05	358.99	988.88	65.93	506	128	-999
2009	12	9	14	13.86	0.05	358.99	989.57	68.96	506	128	-999
2009	12	9	15	13.37	0.05	358.99	990.05	72.97	506	128	-999
2009	12	9	16	13.17	0.05	358.99	990.25	73.95	506	128	-999
2009	12	9	17	12.98	0.05	358.99	990.35	75.9	506	128	-999
2009	12	9	18	12.59	0.05	358.99	990.64	76.98	506	128	-999
2009	12	9	19	12.49	0.05	358.99	990.15	76.98	506	128	-999
2009	12	9	20	12.59	0.05	358.99	989.96	76.98	506	128	-999
2009	12	10	2	11.46	0.05	358.99	990.15	80.99	506	128	-999
2009	12	10	6	19.97	0.05	358.99	990.93	57.92	506	128	-999
2009	12	10	8	22.75	0.15	330.65	988.39	44.92	506	128	-999
2009	12	10	9	22.75	0.05	358.99	987.81	48.92	506	128	-999
2009	12	10	10	22.17	0.05	358.99	987.22	52.93	506	128	-999
2009	12	10	11	20.36	0.05	358.99	987.02	60.95	506	128	-999
2009	12	10	12	17.47	0.05	358.99	987.32	66.91	506	128	-999
2009	12	10	13	15.86	0.05	358.99	987.9	70.92	506	128	-999
2009	12	10	14	15.18	0.05	358.99	988.59	74.93	506	128	-999
2009	12	10	15	15.08	0.05	358.99	989.08	75.9	506	128	-999
2009	12	10	16	14.59	0.05	358.99	989.17	76.98	506	128	-999
2009	12	10	17	14.39	0.05	358.99	988.98	78.93	506	128	-999
2009	12	10	18	14.3	0.05	358.99	988.78	77.96	506	128	-999
2009	12	10	19	13.95	0.05	358.99	988.39	78.93	506	128	-999
2009	12	10	20	14.05	0.05	358.99	988.39	78.93	506	128	-999
